run_id,path_cost,goal_tests,states,succs,time_taken
229,246,1798,1851,551,0.011230945587158203
230,266,107,164,59,0.0012269020080566406
231,226,128,221,65,0.0013430118560791016
232,140,962,1036,297,0.006062746047973633
233,75,45,140,40,0.0006768703460693359
234,192,45,141,40,0.0006709098815917969
235,169,766,844,246,0.004685163497924805
236,198,47,123,41,0.0006997585296630859
237,188,700,755,226,0.004416942596435547
238,223,132,226,64,0.001149892807006836
239,207,2932,3023,863,0.01720714569091797
240,141,3691,3778,1052,0.021498680114746094
241,219,265,359,107,0.0019519329071044922
242,102,2912,3000,881,0.016881942749023438
243,204,43,124,40,0.0006270408630371094
244,223,128,221,64,0.001149892807006836
245,186,115,213,60,0.0010879039764404297
246,132,12557,12645,3519,0.07158017158508301
247,134,968,1062,298,0.005851268768310547
248,239,6831,6884,1986,0.03962874412536621
249,126,273,363,103,0.0019421577453613281
250,122,175,265,78,0.0013780593872070312
251,-82,4,11,3,6.103515625e-05
252,268,60,118,45,0.000621795654296875
253,175,983,1076,305,0.0060138702392578125
254,70,1250,1338,378,0.007555723190307617
255,157,112,206,59,0.001068115234375
256,180,308,401,113,0.002254962921142578
257,234,43,141,40,0.0006799697875976562
258,227,63,157,45,0.0007770061492919922
259,-28,5,15,4,7.987022399902344e-05
260,178,317,411,115,0.002192258834838867
261,72,109,163,60,0.0008871555328369141
262,138,118,213,60,0.001069784164428711
263,-36,45,104,41,0.0005469322204589844
264,-95,2,4,1,2.7179718017578125e-05
265,-85,4,12,3,6.4849853515625e-05
266,151,65,140,46,0.0007100105285644531
267,230,20787,20839,5993,0.11881113052368164
268,204,287,381,110,0.002093076705932617
269,141,317,409,115,0.002228975296020508
270,114,65,160,45,0.0007879734039306641
271,912,88,144,54,0.0007898807525634766
272,128,868,919,284,0.0053408145904541016
273,188,326,419,119,0.0022430419921875
274,196,46,144,41,0.0006849765777587891
275,248,828,884,269,0.004990816116333008
276,139,967,1019,310,0.005848884582519531
277,246,2476,2529,745,0.01448678970336914
278,141,298,393,113,0.002151966094970703
279,108,3058,3146,904,0.017907142639160156
280,262,254,311,103,0.0017507076263427734
281,160,43,141,40,0.0006787776947021484
282,60,486,540,178,0.003114938735961914
283,-93,2,3,1,2.4080276489257812e-05
284,136,976,1068,303,0.006018877029418945
285,61,7706,7741,2412,0.0444180965423584
286,148,52,149,42,0.0007250308990478516
287,188,151,244,68,0.0012831687927246094
288,158,78,172,49,0.0008699893951416016
289,146,116,208,61,0.0010769367218017578
290,254,866,921,274,0.005223989486694336
291,230,44,140,40,0.0006759166717529297
292,-98,2,3,1,2.4080276489257812e-05
293,168,2757,2847,826,0.01626133918762207
294,260,89,130,55,0.0007338523864746094
295,80,45,124,41,0.0006170272827148438
296,106,905,996,285,0.005494117736816406
297,208,1675,1750,568,0.010087013244628906
298,215,632,724,203,0.003955841064453125
299,-93,2,3,1,2.5033950805664062e-05
300,167,1100,1191,332,0.006636857986450195
301,110,929,1019,293,0.005690097808837891
302,154,47,126,41,0.0006260871887207031
303,240,44,141,40,0.0006642341613769531
304,112,119,213,61,0.0010738372802734375
305,238,42,140,40,0.0006840229034423828
306,222,246,322,102,0.0017390251159667969
307,64,1785,1838,557,0.010865926742553711
308,108,5265,5317,1583,0.03060126304626465
309,884,2593,2645,791,0.01505422592163086
310,214,763,855,260,0.004909038543701172
311,256,553,608,193,0.003481149673461914
312,214,1222,1312,371,0.007454872131347656
313,108,109,204,59,0.001065969467163086
314,264,783,878,252,0.0049610137939453125
315,83,493,544,171,0.0031371116638183594
316,-90,5,10,4,6.198883056640625e-05
317,156,3038,3124,917,0.01808905601501465
318,128,80,172,50,0.0008797645568847656
319,82,290,342,111,0.0019159317016601562
320,-96,2,3,1,2.47955322265625e-05
321,-96,2,4,1,3.0040740966796875e-05
322,274,50,108,42,0.0005638599395751953
323,112,62,157,45,0.0007700920104980469
324,194,109,200,56,0.001004934310913086
325,219,316,408,122,0.002202272415161133
326,244,1766,1822,552,0.010251045227050781
327,183,139,233,65,0.0017249584197998047
328,219,612,702,199,0.0039081573486328125
329,173,1036,1127,319,0.0062558650970458984
330,248,1749,1804,536,0.010352134704589844
331,218,117,211,60,0.0010828971862792969
332,216,906,998,291,0.005620241165161133
333,278,42,101,40,0.0005350112915039062
334,108,58,138,45,0.0007050037384033203
335,254,429,483,174,0.002786874771118164
336,89,672,750,219,0.004237174987792969
337,193,297,389,111,0.0021719932556152344
338,177,962,1053,299,0.005899906158447266
339,219,71807,71860,20283,0.4171130657196045
340,151,69,162,46,0.0008280277252197266
341,115,54,148,42,0.0007290840148925781
342,196,52,127,42,0.0006520748138427734
