run_id,path_cost,goal_tests,states,succs,time_taken
158,32,26,75,25,0.0006432533264160156
159,-93,35,110,34,0.0008339881896972656
160,-30,10,25,9,0.0002129077911376953
161,-85,32,100,31,0.0007958412170410156
162,-54,12,33,11,0.00026702880859375
163,-78,28,86,27,0.0007269382476806641
164,-86,30,95,29,0.0007889270782470703
165,-21,15,46,14,0.0003933906555175781
166,-65,6,17,5,0.00013780593872070312
167,-73,28,84,27,0.0007038116455078125
168,-78,25,78,24,0.0006651878356933594
169,-26,28,86,27,0.000820159912109375
170,-94,4,8,3,7.200241088867188e-05
171,-100,34,109,33,0.0008721351623535156
172,-67,16,47,15,0.00040221214294433594
173,-31,14,40,13,0.0003571510314941406
174,-8,13,39,12,0.00034308433532714844
175,-20,29,88,28,0.0006961822509765625
176,-11,18,57,17,0.0004949569702148438
177,-67,8,20,7,0.00016880035400390625
178,-78,5,11,4,9.608268737792969e-05
179,-57,29,89,28,0.0007359981536865234
180,18,22,66,21,0.0005550384521484375
181,-79,28,86,27,0.0007212162017822266
182,-37,29,89,28,0.0007259845733642578
183,-83,31,94,30,0.0007700920104980469
184,-75,6,14,5,0.00011897087097167969
185,-58,28,83,27,0.0006778240203857422
186,-87,32,98,31,0.0007388591766357422
187,-74,6,15,5,0.00012803077697753906
188,-50,14,42,13,0.0003428459167480469
189,-89,7,16,6,0.00013637542724609375
190,-24,20,60,19,0.0005230903625488281
191,-80,29,88,28,0.0007131099700927734
192,-60,28,84,27,0.0006783008575439453
193,23,18,53,17,0.0004322528839111328
194,-28,20,61,19,0.0005481243133544922
195,-30,27,85,26,0.0007193088531494141
196,-41,24,74,23,0.0006320476531982422
197,-55,28,86,27,0.0007059574127197266
198,-25,28,84,27,0.0007002353668212891
199,-12,31,93,30,0.0007519721984863281
200,40,17,50,16,0.0005130767822265625
201,-43,12,33,11,0.0002989768981933594
202,-82,30,91,29,0.0007410049438476562
203,-30,18,55,17,0.0004868507385253906
204,-13,24,71,23,0.0006048679351806641
205,15,25,74,24,0.0006279945373535156
206,-23,19,53,18,0.0004448890686035156
207,-44,19,59,18,0.0005180835723876953
208,-52,19,61,18,0.0005407333374023438
209,-28,21,59,20,0.0005340576171875
210,53,22,67,21,0.0006380081176757812
211,-52,11,34,10,0.0003409385681152344
212,-67,8,20,7,0.0001690387725830078
213,-78,5,11,4,9.512901306152344e-05
214,-42,15,47,14,0.0004150867462158203
215,-18,27,80,26,0.0006608963012695312
216,-51,7,18,6,0.00014495849609375
217,-3,20,62,19,0.00055694580078125
218,-81,29,85,28,0.0006997585296630859
219,-49,19,57,18,0.00048804283142089844
220,-48,11,34,10,0.0002849102020263672
221,30,22,66,21,0.000560760498046875
222,-74,33,106,32,0.000820159912109375
223,0,26,78,25,0.0006530284881591797
224,-32,21,63,20,0.0005929470062255859
225,-82,4,12,3,0.00010776519775390625
226,-97,34,106,33,0.0008029937744140625
227,-56,31,96,30,0.0007479190826416016
228,44,21,65,20,0.0005848407745361328
229,-83,3,5,2,5.2928924560546875e-05
230,-57,10,32,9,0.00028014183044433594
231,-49,10,31,9,0.0002779960632324219
232,-90,28,87,27,0.0007228851318359375
233,-67,10,32,9,0.00029015541076660156
234,-40,29,86,28,0.0007112026214599609
235,-73,4,7,3,6.604194641113281e-05
236,13,11,34,10,0.000308990478515625
237,-19,21,61,20,0.0005381107330322266
238,0,20,61,19,0.0005209445953369141
239,59,23,64,22,0.0005450248718261719
240,-29,26,76,25,0.0006361007690429688
241,-85,32,99,31,0.0007929801940917969
242,-57,9,26,8,0.0002110004425048828
243,-29,29,90,28,0.0007500648498535156
244,-94,34,105,33,0.0008039474487304688
245,-52,27,86,26,0.0007219314575195312
246,-33,23,66,22,0.0005879402160644531
247,-61,7,21,6,0.0001838207244873047
248,-79,4,8,3,7.295608520507812e-05
249,-2,10,28,9,0.00022101402282714844
250,-35,19,54,18,0.00045108795166015625
251,39,20,59,19,0.0005280971527099609
252,-61,19,56,18,0.0004949569702148438
253,-96,32,104,31,0.0008382797241210938
254,-80,31,94,30,0.0007448196411132812
255,-44,13,39,12,0.000331878662109375
256,-46,27,78,26,0.0006470680236816406
257,-23,20,59,19,0.0005400180816650391
258,-57,33,103,32,0.0007982254028320312
259,-94,2,2,1,2.9087066650390625e-05
260,-91,2,1,1,2.6226043701171875e-05
261,-83,3,6,2,5.793571472167969e-05
262,10,22,66,21,0.0006821155548095703
263,-35,23,73,22,0.0006730556488037109
264,-12,25,75,24,0.0006411075592041016
265,-63,19,55,18,0.00045490264892578125
266,-55,21,66,20,0.0005691051483154297
267,-87,3,5,2,5.125999450683594e-05
268,47,20,61,19,0.0005412101745605469
269,-61,10,26,9,0.00021195411682128906
270,-2,25,74,24,0.0006411075592041016
271,-98,35,112,34,0.0008819103240966797
272,-78,9,27,8,0.00024127960205078125
273,-57,24,73,23,0.0006127357482910156
274,-56,8,23,7,0.000202178955078125
275,-89,6,15,5,0.00012302398681640625
276,13,15,49,14,0.00044608116149902344
277,-91,3,8,2,7.295608520507812e-05
278,-30,24,73,23,0.00063323974609375
279,-82,7,18,6,0.0001399517059326172
280,-66,12,32,11,0.00026297569274902344
281,-34,28,83,27,0.0006852149963378906
282,-45,12,39,11,0.000347137451171875
283,-92,2,4,1,4.100799560546875e-05
284,-96,34,106,33,0.0007970333099365234
285,-70,29,87,28,0.0007410049438476562
286,-57,8,25,7,0.0002200603485107422
287,-29,24,72,23,0.0006260871887207031
288,-91,35,109,34,0.0008251667022705078
289,-16,10,28,9,0.00023102760314941406
290,-79,30,95,29,0.0008060932159423828
291,-78,5,16,4,0.00014090538024902344
292,-85,7,15,6,0.00012803077697753906
293,-91,32,104,31,0.0008487701416015625
294,-92,35,108,34,0.00084686279296875
295,-39,17,48,16,0.0004322528839111328
296,-53,31,94,30,0.0008089542388916016
297,-36,29,92,28,0.0007758140563964844
298,-85,3,7,2,6.508827209472656e-05
299,-63,11,36,10,0.00033092498779296875
300,-49,11,34,10,0.0002949237823486328
301,32,17,50,16,0.0004360675811767578
302,-51,31,94,30,0.0007500648498535156
303,-91,32,98,31,0.0007669925689697266
304,-32,22,66,21,0.0005621910095214844
305,-34,10,26,9,0.0002181529998779297
306,-81,32,103,31,0.0008158683776855469
307,-19,19,59,18,0.0005550384521484375
308,19,20,62,19,0.0005609989166259766
309,-37,23,71,22,0.00061798095703125
310,-92,2,4,1,4.1961669921875e-05
311,-94,35,109,34,0.0008492469787597656
312,-82,28,88,27,0.0007200241088867188
313,-84,30,90,29,0.0008060932159423828
314,-65,30,93,29,0.000743865966796875
315,-56,8,23,7,0.0002040863037109375
316,-40,13,44,12,0.000431060791015625
317,-80,6,19,5,0.00017404556274414062
318,-37,16,51,15,0.0004951953887939453
319,-46,22,69,21,0.0005929470062255859
320,-55,11,31,10,0.00025391578674316406
321,28,18,56,17,0.0004968643188476562
322,-89,32,98,31,0.0008018016815185547
323,-46,25,75,24,0.0006539821624755859
324,-84,8,23,7,0.0002009868621826172
325,-52,10,31,9,0.00026607513427734375
326,-85,30,92,29,0.0007488727569580078
327,-82,5,15,4,0.00012803077697753906
328,-52,25,79,24,0.0006847381591796875
329,-95,34,105,33,0.0007917881011962891
330,-13,19,61,18,0.0005428791046142578
331,0,12,35,11,0.0002949237823486328
332,-26,26,79,25,0.0006709098815917969
333,-91,32,99,31,0.0007848739624023438
334,-90,30,91,29,0.0007431507110595703
335,-95,34,108,33,0.0008597373962402344
336,-93,3,8,2,7.200241088867188e-05
337,-18,16,47,15,0.00041604042053222656
338,-96,35,109,34,0.0008637905120849609
339,-74,25,77,24,0.0006542205810546875
340,-54,12,34,11,0.0002770423889160156
341,31,19,53,18,0.00044798851013183594
342,17,24,70,23,0.0006120204925537109
343,-46,9,26,8,0.00022912025451660156
344,-13,7,22,6,0.0001990795135498047
345,-71,31,97,30,0.0007522106170654297
346,53,22,66,21,0.0005648136138916016
347,-20,19,58,18,0.0005507469177246094
348,-72,5,14,4,0.00012230873107910156
349,-16,20,60,19,0.0005171298980712891
350,-49,11,34,10,0.0002880096435546875
351,-25,11,30,10,0.0002460479736328125
352,-62,25,75,24,0.0006432533264160156
353,-89,3,6,2,5.793571472167969e-05
354,-65,31,95,30,0.0007359981536865234
355,-49,7,16,6,0.0001342296600341797
356,-49,17,52,16,0.0004570484161376953
357,-96,34,105,33,0.00080108642578125
358,-88,7,18,6,0.00015091896057128906
359,-28,19,58,18,0.0005199909210205078
360,-25,18,55,17,0.0005030632019042969
361,-80,5,14,4,0.00012302398681640625
362,-35,17,54,16,0.0004532337188720703
363,-55,30,93,29,0.0007631778717041016
364,-23,18,56,17,0.0005125999450683594
365,-90,35,112,34,0.0009119510650634766
366,-95,35,110,34,0.0008299350738525391
367,-75,10,30,9,0.0002486705780029297
368,28,19,58,18,0.0005159378051757812
369,-37,19,61,18,0.0005440711975097656
370,-55,7,20,6,0.00017213821411132812
371,-81,32,99,31,0.0007801055908203125
372,-20,20,61,19,0.0005218982696533203
373,-62,13,38,12,0.0003120899200439453
374,10,21,60,20,0.0005309581756591797
375,-24,26,78,25,0.0006351470947265625
376,-76,4,11,3,9.703636169433594e-05
377,-46,9,29,8,0.00025391578674316406
378,-96,34,105,33,0.0007989406585693359
379,-79,4,11,3,9.989738464355469e-05
380,-21,22,67,21,0.000701904296875
381,-46,20,61,19,0.0005481243133544922
382,4,16,46,15,0.0003898143768310547
383,-62,26,75,25,0.0006971359252929688
384,-43,25,74,24,0.0006442070007324219
385,5,14,39,13,0.0003600120544433594
386,-91,31,94,30,0.0007481575012207031
387,-97,34,108,33,0.0008292198181152344
388,-96,33,100,32,0.0007841587066650391
389,-73,4,9,3,8.082389831542969e-05
390,-68,5,13,4,0.00011014938354492188
391,-49,7,17,6,0.0001430511474609375
392,-55,21,66,20,0.0005710124969482422
393,-58,10,30,9,0.00026702880859375
394,-62,13,33,12,0.00027298927307128906
395,-41,26,78,25,0.0006692409515380859
396,-43,20,63,19,0.0005450248718261719
397,31,19,58,18,0.0005433559417724609
398,-19,20,61,19,0.0005140304565429688
399,-2,13,37,12,0.0003008842468261719
400,15,23,69,22,0.0006010532379150391
401,-57,21,68,20,0.0006051063537597656
402,-40,25,77,24,0.0006432533264160156
403,-12,19,58,18,0.0005340576171875
404,-93,33,104,32,0.0008502006530761719
405,-12,13,36,12,0.0003018379211425781
406,-99,34,105,33,0.0007998943328857422
407,-67,8,24,7,0.00021195411682128906
408,-61,6,18,5,0.00015735626220703125
409,-61,11,31,10,0.00026488304138183594
410,-84,31,99,30,0.0008172988891601562
411,24,16,49,15,0.00042891502380371094
412,-83,8,24,7,0.00021219253540039062
413,-95,30,95,29,0.0007691383361816406
414,-94,34,108,33,0.0008440017700195312
415,-68,31,96,30,0.0007641315460205078
416,-93,2,4,1,4.291534423828125e-05
417,-84,29,89,28,0.0007262229919433594
418,-96,33,101,32,0.0007891654968261719
419,-61,29,91,28,0.0007410049438476562
420,-62,14,39,13,0.0003190040588378906
421,-30,22,68,21,0.0005970001220703125
422,6,22,62,21,0.0005450248718261719
423,-83,33,106,32,0.0008530616760253906
424,-31,26,76,25,0.0006499290466308594
425,-24,18,54,17,0.00045180320739746094
426,-55,11,31,10,0.00025272369384765625
427,1,29,90,28,0.0007269382476806641
428,-66,10,28,9,0.0002319812774658203
429,-35,11,35,10,0.0003159046173095703
430,-28,18,56,17,0.00047707557678222656
431,-2,13,38,12,0.0003139972686767578
432,-11,14,43,13,0.0003497600555419922
433,-35,26,79,25,0.000659942626953125
434,44,20,56,19,0.0004558563232421875
435,-96,2,3,1,3.5762786865234375e-05
436,-91,2,2,1,2.9087066650390625e-05
437,-33,21,64,20,0.0005729198455810547
438,-89,31,95,30,0.0007550716400146484
439,-61,9,25,8,0.00021505355834960938
440,-91,35,111,34,0.0008640289306640625
441,-74,29,91,28,0.0007936954498291016
442,-75,32,99,31,0.0008149147033691406
443,-45,12,38,11,0.0003399848937988281
444,1,14,40,13,0.00032901763916015625
445,-69,7,17,6,0.0001437664031982422
446,-31,25,75,24,0.0006649494171142578
447,-43,25,74,24,0.0006489753723144531
448,-57,6,13,5,0.00011396408081054688
449,44,20,58,19,0.0005121231079101562
450,-49,7,16,6,0.00013589859008789062
451,-100,34,107,33,0.0008611679077148438
452,-67,7,18,6,0.00016188621520996094
453,-48,19,57,18,0.0005350112915039062
454,-18,19,59,18,0.0005600452423095703
455,-47,23,70,22,0.0006427764892578125
456,-61,10,29,9,0.0002467632293701172
457,-43,21,62,20,0.0005269050598144531
458,-87,3,8,2,7.486343383789062e-05
459,20,18,54,17,0.00046825408935546875
460,-30,17,48,16,0.0004048347473144531
461,-22,19,57,18,0.0005102157592773438
462,-24,26,77,25,0.0006687641143798828
463,58,22,64,21,0.0005621910095214844
464,-95,3,6,2,5.888938903808594e-05
465,-60,27,79,26,0.0007109642028808594
466,-76,4,9,3,8.082389831542969e-05
467,-70,6,19,5,0.00016999244689941406
468,-60,12,33,11,0.0002830028533935547
469,-85,30,92,29,0.0007519721984863281
470,-28,13,37,12,0.0003020763397216797
471,33,23,66,22,0.0005922317504882812
472,-95,35,110,34,0.000865936279296875
473,-93,33,106,32,0.0008420944213867188
474,-45,11,34,10,0.0003151893615722656
475,-58,25,76,24,0.0006780624389648438
476,-94,35,111,34,0.0008692741394042969
477,30,19,60,18,0.0005338191986083984
478,26,26,77,25,0.0006558895111083984
479,-44,13,37,12,0.0003120899200439453
480,-87,4,8,3,7.295608520507812e-05
481,-94,35,109,34,0.0008521080017089844
482,-78,29,91,28,0.0007710456848144531
483,-33,24,73,23,0.0006351470947265625
484,-61,10,26,9,0.00021910667419433594
485,-79,4,12,3,0.00010704994201660156
486,-95,33,100,32,0.0007731914520263672
487,-80,5,14,4,0.0001239776611328125
488,-90,32,99,31,0.0007867813110351562
489,-91,31,98,30,0.00080108642578125
490,29,25,76,24,0.000640869140625
491,-10,24,71,23,0.0007171630859375
492,-61,7,21,6,0.00018310546875
493,8,15,45,14,0.00036597251892089844
494,-5,11,34,10,0.0002980232238769531
495,-19,16,48,15,0.00040984153747558594
496,-92,2,3,1,3.504753112792969e-05
497,-82,4,8,3,7.104873657226562e-05
498,-85,4,12,3,0.0001049041748046875
499,-91,3,7,2,6.413459777832031e-05
